Time (s),Induced Drag in Wind Axes (N),Crosswind Force in Wind Axes (N),Lift in Wind Axes (N),Induced Drag Coefficient in Wind Axes,Crosswind Force Coefficient in Wind Axes,Lift Coefficient in Wind Axes,Rolling Moment in Wind Axes Relative to the CG (N*m),Pitching Moment in Wind Axes Relative to the CG (N*m),Yawing Moment in Wind Axes Relative to the CG (N*m),Rolling Moment Coefficient in Wind Axes Relative to the CG,Pitching Moment Coefficient in Wind Axes Relative to the CG,Yawing Moment Coefficient in Wind Axes Relative to the CG
0.25839999999999996,9.325474726415838,-4.054756598027927e-14,409.64322700851864,0.00919772677323573,-3.99921123747118e-17,0.4040316002206409,7.483728052661868e-13,-76.41255029000986,-3.1466080506212573e-13,7.381209846465243e-17,-0.07536578889896033,-3.103503249019226e-17
0.27132,9.12084043503583,4.672691626458586e-14,410.60367421839874,0.00899782311261399,4.609668704778931e-17,0.4050656577451702,-1.6558085453807185e-12,-80.01919642911558,4.1282100383539106e-13,-1.6334758299750753e-16,-0.07893993763085352,4.072530811321005e-17
0.28424,8.909925029949225,-6.736854287096506e-14,411.4844098521132,0.00879151434523691,-6.647323171373221e-17,0.4060158845216246,1.768125666332397e-12,-85.3926525327122,-4.3311947739415864e-13,1.7446277165624394e-16,-0.08425780544681519,-4.273634274040529e-17
0.29716,8.68156750007434,-1.9258512830704443e-14,412.2714138111788,0.008567786549587205,-1.9006110036528454e-17,0.4068681691411685,5.396593813706912e-13,-92.466485719123,-1.0184424458029582e-13,5.3258658520212716e-17,-0.09125461647624303,-1.005094700767409e-17
0.31007999999999997,8.421700853687092,6.752698610741977e-15,412.386556047517,0.008312742891352174,6.665333802412772e-18,0.4070511968817281,-1.393525421690923e-13,-97.29343298592052,6.369127052185753e-14,-1.3754963212696137e-17,-0.09603467369360096,6.286724801439156e-18
0.32299999999999995,8.14484504176756,1.785011196593023e-14,408.75710193390995,0.008040694091498591,1.762185641114368e-17,0.4035301835116083,-4.301015583535718e-13,-78.07079602908905,-2.4364351384323818e-14,-4.246017009855097e-17,-0.07707247776115554,-2.4052795997284345e-18
0.33592,7.954320069578557,5.95682068638804e-14,399.5124435585242,0.007853659027040534,5.881437778074213e-17,0.3944566576806943,-8.243041691200219e-14,-18.902263677470547,4.4079539182425615e-13,-8.138726908407658e-18,-0.018663057616932488,4.352171747926479e-17
0.34884,7.77682104301816,-4.544803232240982e-14,397.40477166533134,0.007679292823552715,-4.4878073769153417e-17,0.39242096406924587,5.539959704478165e-13,-3.1377773668665205,-3.4210684450200264e-13,5.470483706136512e-17,-0.003098426861309473,-3.378165218590281e-17
0.36175999999999997,7.678199624815896,-1.6415983674482762e-14,395.36297058845344,0.007582662784365592,-1.621172599823337e-17,0.3904436234906013,9.447789111705963e-13,13.871782587977062,-4.5963556889880405e-14,9.330233960097774e-17,0.013699181412620073,-4.539165029514632e-18
0.37467999999999996,7.5616927563321354,-1.511088466969557e-14,394.9019958699133,0.007468221535251213,-1.4924096752333195e-17,0.3900205529244373,4.291715211868459e-12,21.81567065172808,-3.083070252950246e-13,4.2386646748641623e-16,0.02154600386676004,-3.044959958006008e-17
0.3876,7.5158791219846215,-5.072895240308682e-14,395.1294531333959,0.007423485259455305,-5.010533355843603e-17,0.3902720657564085,-3.6272537467828184e-12,25.209209464954355,-5.394609586713763e-14,-3.582663356410666e-16,0.02489930876059569,-5.328292818114303e-18
0.40052,7.496339707952881,1.0271858935926534e-13,394.009595752696,0.00740460046689886,1.0146153247589578e-16,0.3891877570033119,-2.1067566153432026e-12,39.56941811323721,5.363762733934246e-13,-2.0809743988873392e-16,0.03908517266438084,5.298121695564154e-17
0.41344,7.396642724632095,-3.163821675231759e-14,395.10789380063056,0.007306414143102898,-3.125227524804994e-17,0.3902881362246835,-1.1767356100937463e-12,37.7322596796687,-2.96483656300866e-13,-1.1623810996913349e-16,0.03727197946937141,-2.928669749562973e-17
0.42635999999999996,7.285590325720616,5.717235979468552e-14,396.34315849181786,0.007196886365347055,5.647627141873238e-17,0.3915175772755541,4.998263164315157e-12,34.29994329012816,-1.7843147568388926e-13,4.937408008062573e-16,0.0338823325442039,-1.7625902597963084e-17
0.43927999999999995,7.210599937296305,1.269987141494624e-13,397.1274475128141,0.007122876836452272,1.2545366642732053e-16,0.39229605325588035,-1.7036069530913094e-12,33.75979218209795,7.745640540675075e-13,-1.682881120865945e-16,0.03334907550389959,7.651408214355493e-17
0.4522,7.152154756209715,5.601446809914384e-14,397.7766251659906,0.007065118079062452,5.533281154364385e-17,0.3929359642908549,-3.5096684366717174e-12,34.029849442676046,5.223964988700867e-13,-3.4669582480601926e-16,0.03361573018487609,5.160393020580995e-17
0.46512,7.103050723827252,3.586717390426576e-14,398.4012797794263,0.007016501025487412,3.543013731218521e-17,0.393546814856707,5.908364395339814e-13,34.365824832320705,1.9900770996335916e-13,5.836371785969432e-17,0.033947081972656265,1.9658282832667697e-17
0.47803999999999996,7.060417966922305,-2.1942621874413445e-14,399.03373892899185,0.006974196370984617,-2.1674659285522428e-17,0.3941607518105765,-1.382463889190513e-12,34.53891553608958,-1.104500862644302e-13,-1.3655812848729407e-16,0.03411712741626009,-1.091012733819932e-17
0.49095999999999995,7.0227257997117185,1.564693425902367e-13,399.68085355809046,0.006936696841372481,1.5455258050398013e-16,0.39478473081595644,-2.689436014245226e-12,34.48491078554586,1.0179005014265293e-12,-2.6564902058192377e-16,0.034062467842746684,1.0054311380584897e-16
0.50388,6.989096597617259,-9.753830895071893e-14,400.33971395725194,0.0069031397355688385,-9.633871371694127e-17,0.39541605249621853,-8.11741073449833e-13,34.20908172691726,-6.105861727487983e-13,-8.017577065732968e-17,0.03378835420115862,-6.030767513684249e-17
0.5167999999999999,6.958922334442569,-7.147229922373354e-14,401.0047389245745,0.006872928268722455,-7.058908867744057e-17,0.3960493699441677,2.227575643809395e-12,33.73767669055447,-6.606698840117517e-13,2.2000486393244951e-16,0.03332076731189797,-6.525057334874942e-17
0.52972,6.931696618804175,5.792521431470143e-14,401.6705529058756,0.006845565732558079,5.720545545633105e-17,0.3966795322938525,2.0345855740346164e-12,33.09702531649274,1.674636707615596e-14,2.0093045110752633e-16,0.03268577302439363,1.653828245892691e-18
0.54264,6.906979023140185,2.046968580483381e-14,402.332150367052,0.006820620318308356,2.0213751112040112e-17,0.3973017480302998,3.852739410955719e-12,32.311222436246744,-1.2454381778936768e-13,3.8045681939200237e-16,0.031907231731804354,-1.2298663298207819e-17
0.5555599999999999,6.884446633745998,3.87147903539067e-14,402.9862434680533,0.006797776057235825,3.8227397048685035e-17,0.39791291631408265,-2.857193100026776e-12,31.399474703204042,3.7082841960818443e-13,-2.8212229507389065e-16,0.031004176327107485,3.6615993793875646e-17
0.56848,6.863794627738873,-3.310747659547875e-14,403.62922799923257,0.006776734671243971,-3.268754336198574e-17,0.39850961924991607,9.455928504668961e-14,30.378263364250884,-3.3373267824787454e-14,9.335990078640242e-18,0.029992947306542228,-3.29499633113953e-18
0.5813999999999999,6.844793492453984,2.6687727866609337e-13,404.25862299280396,0.006757272097154226,2.634648350579101e-16,0.3990895439277751,3.450861428448101e-12,29.25931119336472,1.0997555918583816e-12,3.406736765295463e-16,0.02888518511578821,1.0856934957565386e-16
0.59432,6.827255063551057,-1.8271439876041452e-13,404.87265748722,0.00673920496145768,-1.8035795809501824e-16,0.3996510745091814,-9.785822532672626e-13,28.04999956202646,-7.788872387612902e-13,-9.659616222076503e-17,0.02768824285275378,-7.688420448650938e-17
0.60724,6.810984873734391,-1.0445741988695887e-14,405.46993693674864,0.006722343543201303,-1.0309796235556124e-17,0.4001929622601723,7.210036661492931e-12,26.755226452595863,-6.803775429917306e-13,7.116201885067027e-16,0.026407021469698616,-6.71522792644509e-17
0.6201599999999999,6.7956800492559175,-7.404785044812441e-14,406.0487378867887,0.006706390996744505,-7.307492906879259e-17,0.4007136269315082,8.837678565078964e-12,25.38202695891813,-5.184623439986778e-13,8.721559510068022e-16,0.025048530219584593,-5.1165022054334286e-17
0.63308,6.7808251665885315,-2.436757990585666e-13,406.6054572334487,0.006690840603960541,-2.404421129418159e-16,0.4012096221643499,8.58942428533816e-12,23.950570819983177,-1.2757484279358898e-12,8.47543880885798e-16,0.023632736104151522,-1.2588186794921745e-16
0.6459999999999999,6.765777491006752,3.0979191724447396e-13,407.1332587767199,0.006675059982275502,3.056381372842473e-16,0.4016742978506544,-4.749937019982858e-12,22.50517432408781,2.3257646544129567e-12,-4.686248485493518e-16,0.022203418413409785,2.294580126747956e-16
0.65892,6.750108454471107,-2.1528112452763068e-13,407.6238866593545,0.006658628105866509,-2.1236354291355564e-16,0.40209959390129385,-3.0123266245040636e-12,21.104950610333177,-7.955142391309641e-13,-2.9715022893723797e-16,0.02081892731868707,-7.847330908862396e-17
0.67184,6.733726423676622,7.174480907918422e-14,408.07243306421447,0.006641456361813438,7.076171330790039e-17,0.40248074931075767,5.755754312161089e-12,19.79312672081383,1.0596590551017526e-13,5.676885083885786e-16,0.019521907946529547,1.0451388919088534e-17
0.6847599999999999,6.7167331920009765,9.26547599322876e-14,408.4782502652346,0.006623646851862524,9.137066954906752e-17,0.40281720281010686,8.472991233996963e-13,18.589130137817374,4.721141794954801e-13,8.355565139874711e-17,0.018331505777667487,4.6557120989397205e-17
0.69768,6.699315788857675,2.0785404531121298e-14,408.84321664761455,0.006605385599599182,2.0493975220583385e-17,0.40311088189476824,2.6129119516574267e-12,17.49772886431105,-2.71528839036634e-13,2.576276671000384e-16,0.017252395604076917,-2.677217703681784e-17
0.7106,6.681675964978119,-2.683893204700033e-13,409.17014608938996,0.006586872972113069,-2.645812772534603e-16,0.4033646334240611,-2.9745542609642327e-13,16.518249331125205,-1.5992698775245137e-12,-2.932349782947493e-17,0.01628388006783112,-1.5765786288643066e-16
0.7235199999999999,6.664040919958257,3.0451667384876174e-13,409.4621156673459,0.00656833424754162,3.0014330971437252e-16,0.40358156105462856,2.6325816965316917e-12,15.648020918059984,1.846434570014026e-12,2.594773460197877e-16,0.015423289403058607,1.8199167093565628e-16
0.73644,6.646625809170143,-3.9237298157995194e-13,409.7234262291093,0.006549982642334474,-3.8666780596011746e-16,0.40376597193960934,5.983647944984369e-12,14.874917207660049,-2.5851032888177095e-12,5.896644598739844e-16,0.014658633164200999,-2.5475154095536234e-16
0.7493599999999999,6.629565281455392,1.3047616622990185e-13,409.959171090692,0.006531951846829623,1.2855504075910667e-16,0.40392294985331545,1.652894171390589e-11,14.179425602973861,-9.320858321567109e-14,1.628557028562586e-15,0.013970648349056702,-9.183618403744231e-18
0.76228,6.612934475109444,6.544218626513469e-14,410.1735784337218,0.006514316768672769,6.446625669287585e-17,0.40405672097833495,-9.221567748063942e-13,13.545300305741726,3.74010954220403e-13,-9.084047882339061e-17,0.013343301260661805,3.6843338459133174e-17
0.7752,6.596777895127989,-3.3480888928890876e-13,410.369758309549,0.0064971220258711,-3.2975101536508576e-16,0.4041704052873288,-7.497458892867685e-12,12.961781424963855,-1.0549854225775878e-12,-7.384196661659579e-16,0.0127659710436599,-1.0390480223783233e-16
0.7881199999999999,6.581126247520178,1.5341675641720482e-13,410.5500720966493,0.006480398554131205,1.5106863006011727e-16,0.40426638139879123,1.095301824302989e-11,12.421895109978088,5.631398900612853e-13,1.0785376380258535e-15,0.01223177129303729,5.545207297461999e-17
