Time (s),X Position of the First Airplane's CG in Earth Axes Relative to the Earth Origin (m),Y Position of the First Airplane's CG in Earth Axes Relative to the Earth Origin (m),Z Position of the First Airplane's CG in Earth Axes Relative to the Earth Origin (m),X Velocity of the First Airplane's CG in Earth Axes Observed from the Earth Frame (m/s),Y Velocity of the First Airplane's CG in Earth Axes Observed from the Earth Frame (m/s),Z Velocity of the First Airplane's CG in Earth Axes Observed from the Earth Frame (m/s),"Roll Angle of the First Airplane's Body Axes Relative to Earth Axes Using an Intrinsic zy'x"" Sequence (deg)","Pitch Angle of the First Airplane's Body Axes Relative to Earth Axes Using an Intrinsic zy'x"" Sequence (deg)","Yaw Angle of the First Airplane's Body Axes Relative to Earth Axes Using an Intrinsic zy'x"" Sequence (deg)",Roll Rate in the First Airplane's Body Axes Observed from the Earth Frame (deg/s),Pitch Rate in the First Airplane's Body Axes Observed from the Earth Frame (deg/s),Yaw Rate in the First Airplane's Body Axes Observed from the Earth Frame (deg/s),Angle of Attack (deg),Sideslip Angle (deg)
1.13696,14.638822795391501,-2.0989640671035206e-16,0.27515910585991804,12.915770720825329,-7.769984700974084e-16,0.3982254390680755,-3.348910558032086e-14,1.6467754948942426,3.919359042096786e-18,-6.866848994256704e-14,-0.8730359942138203,-1.2245763057303857e-14,3.4127878692718845,-5.4523790576351495e-15
1.14988,14.805707168870473,-2.199303275643127e-16,0.2803174884601238,12.917723625764756,-7.762400521875197e-16,0.4002857993538629,-3.425105813510758e-14,1.6355514567925096,-1.4603374980850544e-16,-4.8616825452578326e-14,-0.8644312041967994,-1.19845683341688e-14,3.4104268954306565,-5.342339530965916e-15
1.1627999999999998,14.972616910530412,-2.3227962364779885e-16,0.2855023770143722,12.919697683823452,-1.1354156882902118e-15,0.40232852792917884,-3.510808344670173e-14,1.624436768959858,-2.6919281524532734e-16,-8.350766816461853e-14,-0.8561087079784339,-8.113863466666868e-15,3.4080914722345628,-6.863015903932697e-15
1.1757199999999999,15.139552292204737,-2.4709581101320686e-16,0.2907135466251699,12.921692668239261,-1.1581117676553027e-15,0.4043540743614892,-3.583561392414887e-14,1.6134278706766814,-3.462439921231205e-16,-2.8775032897125264e-14,-0.8480551129467264,-4.8639132427655404e-15,3.4057800590958287,-6.927694173759883e-15
1.18864,15.306513582841228,-2.6208374240639483e-16,0.2959507780897328,12.923708359081411,-1.162001451104442e-15,0.4063628706172907,-3.5629319002425796e-14,1.6025213728489915,-3.621403575374753e-16,6.077774601933514e-14,-0.8402572442807695,1.3515159507266287e-15,3.403491208237918,-6.91450261067149e-15
1.20156,15.473501048588341,-2.7657252213257217e-16,0.3012138576764144,12.925744542948365,-1.0808437077465419e-15,0.4083553316554007,-3.4810206191405127e-14,1.5917140548117055,-3.589688154331579e-16,6.600546552627114e-14,-0.832702204215524,-1.8886577794341278e-15,3.4012235641651642,-6.506532908545215e-15
1.21448,15.640514952877565,-2.9053855222466116e-16,0.3065025768570517,12.9278010126589,-1.081080455115534e-15,0.41033184800980926,-3.4077471672315143e-14,1.5810028603818735,-4.000351134269449e-16,4.75963997536138e-14,-0.8253774288854362,-5.462740646658628e-15,3.3989758269185284,-6.420781595711013e-15
1.2273999999999998,15.80755555650113,-3.0390071131800498e-16,0.31181673205629945,12.92987756684027,-9.87365224968648e-16,0.412292795836593,-3.285023544164821e-14,1.5703848939522387,-4.2817763873700077e-16,1.4249789540798364e-13,-0.8182706252376077,1.4780679329447872e-16,3.396746792733198,-5.901833999617363e-15
1.2403199999999999,15.97462311768429,-3.185841223509169e-16,0.31715612446971164,12.931974009500163,-1.2856086191353667e-15,0.4142385375089436,-3.155471571969505e-14,1.5598574168852353,-4.342957108949375e-16,5.80719093837913e-14,-0.8113697876112171,-2.009990552685146e-15,3.3945353531241196,-7.139880992908634e-15
1.25324,16.141717892153423,-3.357011882231181e-16,0.3225205598398074,12.934090149808574,-1.3640919802765883e-15,0.41616941451825656,-3.057580995380123e-14,1.5494178431297443,-4.320449325730443e-16,9.34531909546864e-14,-0.8046633014740728,1.4816738403773275e-15,3.392340459118185,-7.430023562799486e-15
1.26616,16.308840133201105,-3.542134445455343e-16,0.32790984817542274,12.936225801844888,-1.5015823730386074e-15,0.41808574579371943,-2.8698045912000375e-14,1.5390637340526647,-3.367547775938361e-16,1.9682468624269654e-13,-0.798139961231744,1.2434851209193276e-14,3.3901611087161774,-8.02169766572914e-15
1.27908,16.475990091747764,-3.7367770811402587e-16,0.33332380347881474,12.938380784325208,-1.5114615230127225e-15,0.4199878305827487,-2.6307368263839084e-14,1.5287927932098442,-1.9603737515342795e-16,1.7266579429476445e-13,-0.7917889618054496,8.577575726291067e-15,3.3879963544844065,-8.062619103612553e-15
1.2919999999999998,16.643168016399297,-3.9218666884954875e-16,0.33876224351525014,12.940554920246331,-1.3537026775326186e-15,0.4218759521471855,-2.3699990047745015e-14,1.518602861123333,-8.690585282140608e-17,2.3050384448431775e-13,-0.7855999060755497,7.621287307035786e-15,3.3858453147631122,-7.316116753890417e-15
1.3049199999999999,16.81037415350075,-4.1061173053070007e-16,0.344224989562312,12.94274803663475,-1.4984740532957614e-15,0.42375037092741047,-2.1067281515865185e-14,1.5084919097771052,-2.198770437230381e-18,1.7668875960869515e-13,-0.7795628410185683,4.8753825302036826e-15,3.383707137990357,-7.884980124504123e-15
1.31784,16.977608747187013,-4.312020599424631e-16,0.34971186614370364,12.94495996433494,-1.688883440785207e-15,0.4256113289784107,-1.9306069947165987e-14,1.4984580368618556,3.670297770943052e-17,9.578714238656566e-14,-0.7736682604132141,5.969537086803022e-16,3.3815810166419724,-8.661683995497407e-15
1.33076,17.14487203943047,-4.535572620253111e-16,0.35522270078445267,12.94719053774815,-1.771674157178877e-15,0.4274590488465152,-1.7892037672749613e-14,1.4884994599702126,7.13799368998357e-17,1.2296418156945532e-13,-0.767907109810242,4.2683423335524456e-15,3.379466176536135,-8.977663013524397e-15
1.34368,17.312164270085727,-4.768314197068759e-16,0.3607573237568406,12.949439594644222,-1.8311366294410643e-15,0.42929373325688125,-1.6739584395181668e-14,1.4786145105938007,8.797873304935137e-17,5.536763671753975e-14,-0.7622708122348909,-2.162038510437417e-15,3.3773618695209735,-9.187603936309599e-15
1.3565999999999998,17.479485676930626,-5.004147718862317e-16,0.36631556785033836,12.951706975773636,-1.8195370825335247e-15,0.4311155691421487,-1.533026609517332e-14,1.4688016286835266,1.149398995059367e-16,1.626860628307114e-13,-0.7567511552997874,5.908706753829645e-15,3.3752673859424704,-9.078015265065834e-15
1.3695199999999998,17.646836495705116,-5.248871844705634e-16,0.37189726814854646,12.953992524921523,-1.9687620791277298e-15,0.43292472469810955,-1.3657511400516584e-14,1.459059356979205,1.7202097040217054e-16,9.60278089711719e-14,-0.7513404397964412,2.543490256817381e-15,3.373182035992957,-9.695335367280321e-15
1.38244,17.81421696014729,-5.490689703499611e-16,0.3775022618130451,12.956296088418231,-1.774548428518974e-15,0.4347213533976536,-1.243051186231162e-14,1.4493863353504655,1.6937507922020274e-16,9.392124223977359e-14,-0.7460313293582691,-3.294158003390781e-15,3.37110516190419,-8.758441702373998e-15
1.39536,17.981627302026197,-5.719486814925384e-16,0.38313038788127945,12.9586175151277,-1.767202522344388e-15,0.43650559214946544,-1.1892994723507084e-14,1.4397812956989418,5.403077047167896e-17,-1.0264778192564145e-14,-0.7408169139116583,-1.4871033242919e-14,3.3690361247549925,-8.576892567201783e-15
1.40828,18.149067751385658,-5.940547899591114e-16,0.3887814780905823,12.960956689123414,-1.6547956922953752e-15,0.4382761739964822,-1.1582159513629068e-14,1.4302429700753785,-1.2023010325425911e-16,5.90574951731985e-14,-0.7357040804480172,-1.2398921739119098e-14,3.3669680819923675,-7.884763451028912e-15
1.4212,18.31653853630717,-6.158552024573499e-16,0.3944553663489087,12.96331342256595,-1.7198811650170952e-15,0.4400347019054399,-1.1377039351613251e-14,1.4207701780502264,-3.1952689281102883e-16,-2.6538450052219387e-14,-0.7306723940337326,-1.8735937460451427e-14,3.364906964378582,-7.959379083793225e-15
1.4341199999999998,18.484039882719063,-6.372801351140716e-16,0.400151897776086,12.965687569987137,-1.5966718778190828e-15,0.4417813084935211,-1.1496232224226393e-14,1.4113619106911073,-5.642456749561192e-16,9.024279011686091e-15,-0.7257157420527931,-1.9425767686715498e-14,3.3628523733216396,-7.174445560674666e-15
1.4470399999999999,18.651572014690945,-6.581317351848784e-16,0.4058709188305773,12.968078989127966,-1.6311299907268601e-15,0.4435160683627137,-1.1929985855465937e-14,1.4020172330944023,-8.583469669502329e-16,-7.505180270256148e-14,-0.7208287775609898,-2.6382622259136833e-14,3.3608037280816645,-7.0561412668355634e-15
1.45996,18.819135154465734,-6.783516103854661e-16,0.4116122768665817,12.970487539477064,-1.4988816502309902e-15,0.4452390455698545,-1.2990952367575941e-14,1.3927352775871722,-1.2353389264127951e-15,-8.776088820161522e-14,-0.7160064402765042,-3.2270773818239105e-14,3.3587604688667065,-6.154328119948813e-15
1.47288,18.986729522481117,-6.984114118668855e-16,0.41737582000464496,12.972913082099438,-1.6063507772333017e-15,0.44695029468761294,-1.4082243938088314e-14,1.383515239993236,-1.6381727972298554e-15,-7.965954679108997e-14,-0.7112439612615791,-3.040642405342628e-14,3.3567220578345465,-6.2884898185022724e-15
1.4858,19.15435533738882,-7.184451889560154e-16,0.42316139701578775,12.97535547946453,-1.494853106532943e-15,0.448649861836041,-1.4998796416662798e-14,1.3743563760065256,-2.0466651042705004e-15,-6.069985528358514e-14,-0.7065368416348216,-3.316909978604612e-14,3.354687980068119,-5.438498047861274e-15
1.4987199999999998,19.322012816071982,-7.423730899238881e-16,0.4289688572131011,12.977814595328027,-2.209156331218247e-15,0.4503377848068876,-1.5692880280324704e-14,1.3652579977989237,-2.3580196524399547e-15,-4.559188911914891e-14,-0.7018808375605227,-1.5391612944822494e-14,3.352657740772694,-8.322728734114778e-15
1.5116399999999999,19.489702173661044,-7.709108682630681e-16,0.434798050347056,12.98029029461967,-2.2084564147848424e-15,0.4520140935143106,-1.635327933394935e-14,1.3562194707779147,-2.5612971741415195e-15,-5.5888089675874086e-14,-0.6972719520693249,-1.6457579632448326e-14,3.350630864061467,-8.152331362364679e-15
1.52456,19.65742362354811,-7.979334962506839e-16,0.44064882651042553,12.982782443316124,-1.974612933143309e-15,0.45367881103205643,-1.671524301791853e-14,1.3472402105879508,-2.780907239641596e-15,6.585404798928919e-16,-0.6927064055102525,-1.792948807312443e-14,3.348606894570948,-6.918024946861147e-15
1.53748,19.82517737739978,-8.238578339388563e-16,0.4465210360594492,12.985290908335614,-2.038442436542819e-15,0.455331955070682,-1.6506373001603297e-14,1.3383196804333226,-2.985502016400594e-15,3.2415471317022855e-14,-0.6881806153299994,-1.4133002406786729e-14,3.3465854013293037,-6.980625044424993e-15
1.5504,19.992963645168995,-8.506614758406587e-16,0.45241452953731365,12.987815557487185,-2.1107281364916084e-15,0.456973536858797,-1.5779441970526525e-14,1.3294573884688965,-3.1353630863142237e-15,8.06525257543134e-14,-0.6836912057885941,-9.445390713220635e-15,3.3445659702390897,-7.1049826174920456e-15
1.5633199999999998,20.16078263510554,-8.785106758037501e-16,0.4583291576053857,12.990356259315377,-2.2002935296216066e-15,0.4586035634619463,-1.5132605329775895e-14,1.3206528852864179,-3.2855845476806326e-15,2.001453235310215e-14,-0.6792349834495969,-1.4169928810557589e-14,3.3425482118218235,-7.309868745560372e-15
1.5762399999999999,20.328634553765383,-9.06395125821098e-16,0.4642647709854005,12.99291288307526,-2.116184801237207e-15,0.46022203715954163,-1.5047199922049463e-14,1.311905761686242,-3.498820078882377e-15,-6.035276206780711e-15,-0.6748089175064276,-1.918684102560411e-14,3.3405317562589922,-6.71763441390752e-15
1.58916,20.496519606019067,-9.353532631193082e-16,0.4702212204046965,12.995485298609799,-2.366498991055369e-15,0.46182895653953326,-1.430592059982412e-14,1.3032156465883047,-3.629074632621057e-15,1.21244340521339e-13,-0.6704101379017601,-1.3159073670345782e-15,3.338516256155231,-7.646371067471044e-15
1.60208,20.66443799505893,-9.678709393918452e-16,0.47619835654951886,12.998073376291533,-2.66719702636522e-15,0.4634243166527823,-1.2850984884969137e-14,1.294582205045773,-3.6076603794695556e-15,1.0390285283753008e-13,-0.6660359213137466,4.313879543847992e-15,3.3365013852492265,-8.907251277858643e-15
1.615,20.832389922405504,-1.0008834051677485e-15,0.48219603001983113,13.000676986955618,-2.4430917934340477e-15,0.4650081090921548,-1.1443960695884861e-14,1.2860051363909715,-3.588265961061203e-15,1.1383597123025686e-13,-0.6616836846926242,-1.5939049065006452e-15,3.3344868369265575,-7.853121978924794e-15
1.6279199999999998,21.0003755879132,-1.0313376930420227e-15,0.48821409128314885,13.0032960018518,-2.2711942552152188e-15,0.46658032176197833,-1.0320432157703627e-14,1.2774841724363193,-3.6733494482454405e-15,6.03787203106647e-14,-0.6573509832101697,-1.182420862598876e-14,3.3324723214220024,-6.9416908543492135e-15
1.6408399999999999,21.168395189775403,-1.0587398736923614e-15,0.49425239063331944,13.005930292606926,-1.970629374868168e-15,0.4681409398743334,-9.755375605179538e-15,1.269019075749599,-3.903630191541809e-15,2.7883113858772673e-14,-0.6530355008023082,-2.4044058170710143e-14,3.3304575684938476,-5.3503779944727336e-15
1.65376,21.336448924528582,-1.085948913306697e-15,0.500310778153867,13.008579731104838,-2.241296262025903e-15,0.4696899456593493,-9.651301233447197e-15,1.2606096381031688,-4.192770106675587e-15,-1.0785372367927354e-14,-0.6487350327008384,-2.0924271568454145e-14,3.328442324623338,-6.2461205984440686e-15
1.66668,21.50453698705598,-1.1136641994647788e-15,0.5063891036792831,13.011244189545186,-2.0489957129093537e-15,0.47122731833695636,-9.977934315134752e-15,1.252255678965848,-4.5132412553906145e-15,-3.8688418783654383e-14,-0.6444474962961126,-2.88939334606428e-14,3.3264263513802748,-5.094224723120261e-15
1.6796,21.67265957059094,-1.1404088452256769e-15,0.5124872167634728,13.01392354032468,-2.091042330573318e-15,0.4727530352527613,-1.1221990992360652e-14,1.2439570440140275,-4.952378239211825e-15,-1.524097686170379e-13,-0.6401709172984263,-3.930563480748948e-14,3.324409428954902,-4.909968364409666e-15
1.6925199999999998,21.840816866719226,-1.1695558144077246e-15,0.5186049666500787,13.016617656004332,-2.4208724034898065e-15,0.47426707103299054,-1.3427677969933804e-14,1.235713603756224,-5.424074622989512e-15,-1.8744745078531016e-13,-0.6359034260148165,-3.397024554323573e-14,3.322391351075537,-6.016812101058443e-15
1.7054399999999998,22.00900906538082,-1.1998973263875396e-15,0.524742202241999,13.019326409257785,-2.2759560763577124e-15,0.47576939830450915,-1.5686079443621606e-14,1.2275252521834463,-5.872800297844653e-15,-1.6065628071355504e-13,-0.6316432570777304,-3.579793030691181e-14,3.320371926838534,-5.057532826375479e-15
1.7183599999999999,22.1772363548712,-1.2305281822101593e-15,0.530898772067309,13.02204967284493,-2.465662472035425e-15,0.47725998641840145,-1.666845551622733e-14,1.2193919053323972,-6.200317244126904e-15,9.66766117496126e-15,-0.6273887632084807,-1.52451404055243e-14,3.318350973670818,-5.619499479676337e-15
1.73128,22.34549892184251,-1.26130276047602e-15,0.5370745242397509,13.024787319617806,-2.2982041325869764e-15,0.47873880188530005,-1.6751980332618324e-14,1.2113134997215182,-6.440249339610473e-15,-2.1809639413550926e-14,-0.6231384211381098,-2.2251611006996827e-14,3.316328317687372,-4.643882833850379e-15
1.7442,22.513796951304503,-1.2886901831165816e-15,0.5432693064288517,13.027539222486375,-1.9413349758590646e-15,0.4802058094306295,-1.6771825569327397e-14,1.2032899909837214,-6.769942238714044e-15,1.981266569247297e-14,-0.6188907952391107,-2.9136656195527164e-14,3.314303796972279,-2.7411663897969162e-15
1.7571199999999998,22.682130626625064,-1.3162614086289297e-15,0.5494829658432258,13.030305254380742,-2.3266565895198997e-15,0.4816609729802127,-1.6364232305975894e-14,1.1953213528080948,-7.069076969496022e-15,4.4250246750949986e-14,-0.6146445260653182,-1.7515551682785228e-14,3.3122772648576673,-4.1117076145585396e-15
1.7700399999999998,22.850500129530058,-1.3429840515081524e-15,0.5557153492230206,13.033085288187854,-1.8099754351275875e-15,0.4831042560901962,-1.5162796537074724e-14,1.1874075760916867,-7.324996044638539e-15,1.4255500757739504e-13,-0.6103983092919728,-2.2428677643651726e-14,3.3102485909717956,-1.509604819796291e-15
1.7829599999999999,23.01890564010263,-1.3679791926284768e-15,0.5619663028312999,13.035879196730345,-2.05924145656349e-15,0.48453562135241535,-1.3515318875211295e-14,1.1795486682214056,-7.58740211291459e-15,1.1330973810595773e-13,-0.6061508966338908,-1.8487040900498685e-14,3.3082176579110927,-2.2461168336348625e-15
1.79588,23.18734733678277,-1.3942491534557086e-15,0.5682356724214384,13.038686852827153,-2.0073159470327557e-15,0.4859550272758351,-1.1875581860872314e-14,1.1717446520918595,-7.820769666541041e-15,1.4126144995990905e-13,-0.6019011358035641,-1.7898104606399756e-14,3.3061843465628074,-1.686959995888735e-15
1.8088,23.355825396367123,-1.419966983395607e-15,0.5745233032115541,13.04150812927041,-1.9737722789577224e-15,0.4873624324944117,-9.719304286541169e-15,1.1639955649866485,-8.030304529714841e-15,1.9318844386188412e-13,-0.597647951690463,-1.4756894998065258e-14,3.304148553465661,-1.2028854638793069e-15
1.8217199999999998,23.524339994008134,-1.4458278985885865e-15,0.5808290398660259,13.044342898750008,-2.0294653670143215e-15,0.4887577926560245,-7.113713829245102e-15,1.1563014576835744,-8.206531038757346e-15,2.1070570256124421e-13,-0.5933903305191213,-1.2691965119361611e-14,3.3021101762759155,-1.1187795907408109e-15
1.8346399999999998,23.692891303212647,-1.47538943483849e-15,0.5871527264734643,13.047191033837002,-2.5466238357571357e-15,0.4901410629845976,-5.189021034434512e-15,1.1486623937320064,-8.36324412588598e-15,8.772224775969182e-14,-0.5891273090425326,-1.1689028490970136e-14,3.3000691242927847,-3.121963463990638e-15
1.8475599999999999,23.86147949584005,-1.5108248735225628e-15,0.5934942065420146,13.050052406937741,-2.9387381896411334e-15,0.4915121984009009,-3.7246641312383256e-15,1.1410784488315067,-8.41882671826791e-15,1.391318967446201e-13,-0.5848579696725672,2.994937073804713e-15,3.2980253183714905,-4.702486256199191e-15
1.86048,24.03010474210001,-1.5478659804472616e-15,0.5998533229953388,13.052926890269848,-2.7951792909624016e-15,0.4928711535068699,-2.344846966572546e-15,1.1335497102435472,-8.442504588769571e-15,7.453555500490489e-14,-0.5805814402282774,-6.720941731135866e-15,3.2959786902669395,-3.965574603302207e-15
1.8734,24.19876721055018,-1.584496324057665e-15,0.6062299181592032,13.055814355886504,-2.8751525372734136e-15,0.4942178811470797,-1.1036732546789595e-15,1.1260762760667717,-8.497298075753345e-15,1.1776374067020366e-13,-0.5762969153096802,-1.7945128003724275e-15,3.2939291755977824,-4.187768044984352e-15
1.8863199999999998,24.367467068093877,-1.6232432322733415e-15,0.6126238337422858,13.058714675645655,-3.122820870726067e-15,0.4955523329523922,1.263725498255305e-15,1.1186582544486046,-8.413590183164859e-15,2.484527620402201e-13,-0.5720036447781761,1.4751652473321765e-14,3.2918767154489346,-5.220190212858339e-15
1.8992399999999998,24.536204479977382,-1.6625458183991621e-15,0.6190349108252721,13.061627721181882,-2.9611707896177005e-15,0.4968744600795336,4.440246312713994e-15,1.1112957629258342,-8.241383743515423e-15,2.427499270333167e-13,-0.5677009253100604,1.1957894069904006e-14,3.2898212589576934,-4.497175770832432e-15
1.9121599999999999,24.704979609787042,-1.702134329597104e-15,0.6254629898548126,13.064553363904984,-3.16708171780364e-15,0.4981842132239601,7.714865283278272e-15,1.103988927791338,-8.043365413821089e-15,2.635643054557357e-13,-0.5633881047977171,1.8809247312330253e-14,3.287762762734676,-5.408359894694749e-15
1.92508,24.873792619445975,-1.741721883967651e-15,0.6319079106433474,13.067491474939024,-2.9610226739218942e-15,0.4994815435151635,1.0989771902331515e-14,1.0967378835632993,-7.86007150685617e-15,2.428426616862632e-13,-0.5590645620813931,9.742494166388382e-15,3.2857011942606236,-4.496617436825621e-15
1.938,25.042643669210342,-1.7760656874050352e-15,0.6383695123715638,13.070441925117546,-2.3553555671592706e-15,0.5007664020291689,1.4277383597705227e-14,1.0895427725351254,-7.821716153482092e-15,2.6596173707866094e-13,-0.5547297147257134,-3.5608403113826756e-15,3.2836365292962992,-1.6863954311038992e-15
1.95092,25.21153291766568,-1.81130106308122e-15,0.6448476335802484,13.07340458499664,-3.0990369523739875e-15,0.5020387386340799,1.7000458725156824e-14,1.0824037442264327,-7.811097291895879e-15,1.55534334066901e-13,-0.5503830265580073,5.5058406157725475e-15,3.281568746274684,-4.8012749415759066e-15
1.9638399999999998,25.380460521723553,-1.8503067685523133e-15,0.6513421121492078,13.076379324890942,-2.9389979502720555e-15,0.5032985011429058,1.9697670683148956e-14,1.075320954698855,-7.700029098217675e-15,2.6166906049198635e-13,-0.5460240210546455,1.2035211406539418e-14,3.2794978219055455,-4.0535223323853466e-15
1.9767599999999999,25.549426636618264,-1.890832252440067e-15,0.6578527852773993,13.079366014847759,-3.3342967691944866e-15,0.5045456363480464,2.2604767432892322e-14,1.0682945658975003,-7.525214796631594e-15,1.8783907066116118e-13,-0.5416522639847888,1.5422934840999393e-14,3.277423735051847,-5.792967291644747e-15
1.98968,25.71843141590286,-1.9332067119693016e-15,0.6643794894891425,13.082364524563209,-3.2252170898201588e-15,0.50578009302397,2.4557372857484523e-14,1.06132474530018,-7.383600173448404e-15,1.1401557097716622e-13,-0.5372673331236044,6.938903312558035e-15,3.275346479524498,-5.342245592624718e-15
2.0025999999999997,25.88747501144471,-1.9748707404258444e-15,0.670922060645765,13.085374723401364,-3.224322918932616e-15,0.5070018197658841,2.5567960683133535e-14,1.054411665636796,-7.339219267844859e-15,4.229544850532327e-14,-0.5328688376788854,3.9783106602291707e-16,3.273266054334035,-5.322556250130656e-15
2.01552,26.056557573421426,-2.0144199085327835e-15,0.6774803339357939,13.088396480424326,-2.8978393267235817e-15,0.508210763829928,2.5463544209738802e-14,1.0475555043992864,-7.444736235554135e-15,-5.815914057700224e-14,-0.5284564312853953,-1.6256596353060857e-14,3.2711824581219426,-3.790079554735729e-15
2.02844,26.225679250316823,-2.0539202964439562e-15,0.6840541438638215,13.09142966437405,-3.2167718050369235e-15,0.509406872087647,2.4484726055480554e-14,1.0407564433406942,-7.616999963539506e-15,-9.287503527512572e-14,-0.5240298006947708,-9.946863323338779e-15,3.269095692835766,-5.068588741948473e-15
2.04136,26.394840188916735,-2.0938007357326385e-15,0.6906433242479298,13.094474143661852,-2.9566708093101848e-15,0.510590091396629,2.2850482686096926e-14,1.0340146680795435,-7.828440401788565e-15,-1.595103366827402e-13,-0.5195886607836344,-2.2347389533035832e-14,3.2670057649515627,-3.808759660888585e-15
2.05428,26.564040534304684,-2.132565314841949e-15,0.697247708219725,13.097529786361468,-3.044038031140333e-15,0.5117603686335813,2.0407475444441554e-14,1.02733036774494,-8.135673026247772e-15,-2.17808970282985e-13,-0.5151327532416703,-2.4813809806920152e-14,3.264912685259672,-4.0209357244510966e-15
2.0671999999999997,26.73328042985748,-2.177377815669142e-15,0.7038671282250132,13.100596460201208,-3.892881601552132e-15,0.5129176507608754,1.8207312676264706e-14,1.0207037346358065,-8.251422243422314e-15,-1.224528609426782e-13,-0.5106618456953768,7.244361433404002e-15,3.2628164688106884,-7.743736906072122e-15
2.08012,26.902560017240717,-2.2232414567953357e-15,0.7105014160249049,13.103674032559693,-3.206753247703859e-15,0.514061884826073,1.6407500147705557e-14,1.0141349638931116,-8.29400260543119e-15,-1.5603730014369344e-13,-0.5061757305731615,-1.3526934151174058e-14,3.2607171345807466,-4.797631204197679e-15
2.09304,27.071879436404235,-2.2654592754168385e-15,0.7171504026972672,13.106762370461842,-3.328512792776453e-15,0.5151930180163855,1.4669138999185352e-14,1.0076242531899064,-8.413729253991784e-15,-1.1273316940877032e-13,-0.5016742234834028,-4.7306718259578204e-15,3.2586147053942907,-5.3067631984168434e-15
2.10596,27.24123882557757,-2.3090187585452368e-15,0.7238139186374204,13.109861340581176,-3.4144412518672236e-15,0.5163109974872121,1.3494897649656165e-14,1.001171802434739,-8.428634309700444e-15,-6.899725511753938e-14,-0.4971571627654357,2.6694532098829605e-15,3.256509206872883,-5.731585565232768e-15
2.11888,27.41063832126541,-2.3513767601375037e-15,0.7304917935570031,13.112970809239096,-3.1425249388861792e-15,0.5174157702500451,1.2575109409370139e-14,0.9947778134777494,-8.445605078592464e-15,-7.333894492641172e-14,-0.4926244095239534,-5.0707271125081225e-15,3.2544006666472383,-4.574720536670751e-15
2.1317999999999997,27.58007805824302,-2.3937232117046574e-15,0.7371838564869525,13.116090642403554,-3.4126533222831245e-15,0.5185072839216908,1.1619898826338267e-14,0.9884424898358821,-8.465590581084931e-15,-7.447348344709611e-14,-0.48807584463507314,2.1844510357790945e-15,3.2522891173457844,-5.787165758956086e-15
2.14472,27.749558169551598,-2.4368500895885595e-15,0.7438899357828271,13.119220705673198,-3.263333966246626e-15,0.5195854863375406,1.1622596823680306e-14,0.9821660364465766,-8.36350435708006e-15,7.461995635400604e-14,-0.4835113673317638,1.3813168438270396e-14,3.250174594656107,-5.233357862805436e-15
2.15764,27.919078786493586,-2.480194463604534e-15,0.750609859124509,13.122360864294006,-3.446321454182871e-15,0.5206503250683152,1.2188657307917018e-14,0.9759486594308879,-8.184837684779126e-15,1.2532300657280106e-14,-0.47893089515870535,1.4040636919194614e-14,3.248057134971805,-6.1766651736091115e-15
2.17056,28.08864003862813,-2.52304435144664e-15,0.7573434535180303,13.125510983158803,-3.1867881188985437e-15,0.5217017482322124,1.2078021938147173e-14,0.9697905658630336,-8.080896838367298e-15,-2.993106631238873e-14,-0.474334363023125,2.2486816752735925e-15,3.245936778697565,-5.149923865472268e-15
2.18348,28.258242053766526,-2.56664953358376e-15,0.7640905452980169,13.12867092680967,-3.563240075702109e-15,0.5227397037780961,1.1602659075997156e-14,0.9636919635365354,-8.006247580174158e-15,-4.384993743645867e-14,-0.46972172467004875,9.500166789985372e-15,3.243813566882966,-6.892879763157611e-15
2.1963999999999997,28.427884957967706,-2.612203492229573e-15,0.7708509601282587,13.131840559440876,-3.488456309098633e-15,0.5237641399125919,1.0571853301527184e-14,0.9576530607355089,-7.935216187292253e-15,-1.1590120118121303e-13,-0.46509295041143484,1.6748109754797865e-15,3.2416875428489695,-6.692437100557774e-15
2.20932,28.597568875533742,-2.6573240687925226e-15,0.777624523003899,13.135019744898985,-3.4961530659709727e-15,0.5247750049233655,9.734846715728654e-15,0.9516740660203981,-7.839553283911117e-15,-1.391297489907945e-14,-0.4604480271599202,1.3295412512130923e-14,3.23955875119682,-6.86582529833994e-15
2.2222399999999998,28.76729392900533,-2.6995130833788547e-15,0.7844110582570255,13.138208346678072,-3.0346541455355685e-15,0.5257722478826108,1.016330846934413e-14,0.9457551880298308,-7.686715954198874e-15,7.984645604061846e-14,-0.4557869559000534,1.051981647239974e-14,3.2374272406674702,-4.9769694113038816e-15
2.23516,28.93706023915728,-2.7376577712360137e-15,0.7912103895588856,13.141406227927181,-2.8700962967490803e-15,0.5267558174208018,1.0205509105059319e-14,0.9398966352970394,-7.678794751258936e-15,-7.333511717447848e-14,-0.45110975196242603,-9.132393205328509e-15,3.2352930586087743,-4.261610531656186e-15
2.24808,29.106867924994027,-2.7694319587373533e-15,0.7980223399228016,13.144613251445547,-2.0485085796192828e-15,0.5277256630615546,8.431307637154761e-15,0.934098616088874,-8.020152434820549e-15,-2.0044489707408285e-13,-0.44641644125198604,-4.355682333099587e-14,3.233156256620886,-4.3348730354443257e-16
